,league_code,date,home_team,away_team,home_goals,away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,home_odds,draw_odds,away_odds,hour,weekday,ft_result_raw,home_points,away_points,goal_diff,goals_total,ht_result_raw,ht_goal_diff,ht_goals_total,season_file,home_shots,away_shots,home_shots_ot,away_shots_ot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,home_bookings_pts,away_bookings_pts,time
3453,P1,2022-09-09,Guimaraes,Santa Clara,1.0,0.0,H,0.0,0.0,D,1.95,3.4,4.0,20.0,4.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0,cleanP1_2223,9.0,9.0,3.0,4.0,6.0,5.0,11.0,17.0,4.0,5.0,0.0,0.0,40.0,50.0,20:15
3455,P1,2022-09-10,Sp Lisbon,Portimonense,4.0,0.0,H,2.0,0.0,H,1.33,5.5,8.0,18.0,5.0,H,3.0,0.0,4.0,4.0,H,2.0,2.0,cleanP1_2223,17.0,4.0,7.0,1.0,8.0,3.0,7.0,14.0,3.0,3.0,0.0,0.0,30.0,30.0,18:00
3456,P1,2022-09-10,Porto,Chaves,3.0,0.0,H,1.0,0.0,H,1.14,7.0,19.0,20.0,5.0,H,3.0,0.0,3.0,3.0,H,1.0,1.0,cleanP1_2223,19.0,8.0,7.0,1.0,9.0,3.0,13.0,11.0,1.0,3.0,0.0,0.0,10.0,30.0,20:30
3454,P1,2022-09-10,Famalicao,Benfica,0.0,1.0,A,0.0,0.0,D,7.0,4.5,1.4,15.0,5.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0,cleanP1_2223,4.0,13.0,2.0,7.0,1.0,5.0,19.0,12.0,2.0,0.0,1.0,0.0,45.0,0.0,15:30
3459,P1,2022-09-11,Maritimo,Gil Vicente,1.0,2.0,A,1.0,0.0,H,2.75,3.2,2.62,18.0,6.0,A,0.0,3.0,-1.0,3.0,H,1.0,1.0,cleanP1_2223,18.0,22.0,4.0,5.0,10.0,8.0,13.0,13.0,2.0,0.0,0.0,0.0,20.0,0.0,18:00
3460,P1,2022-09-11,Rio Ave,Sp Braga,2.0,3.0,A,0.0,2.0,A,5.75,4.0,1.57,20.0,6.0,A,0.0,3.0,-1.0,5.0,A,-2.0,2.0,cleanP1_2223,17.0,24.0,5.0,11.0,7.0,8.0,12.0,10.0,1.0,1.0,0.0,0.0,10.0,10.0,20:30
3457,P1,2022-09-11,Pacos Ferreira,Casa Pia,2.0,3.0,A,1.0,0.0,H,2.8,3.1,2.62,15.0,6.0,A,0.0,3.0,-1.0,5.0,H,1.0,1.0,cleanP1_2223,19.0,12.0,8.0,5.0,7.0,2.0,8.0,17.0,2.0,4.0,0.0,0.0,20.0,40.0,15:30
3458,P1,2022-09-11,Arouca,Boavista,1.0,2.0,A,1.0,1.0,D,2.7,3.1,2.75,18.0,6.0,A,0.0,3.0,-1.0,3.0,D,0.0,2.0,cleanP1_2223,6.0,10.0,1.0,4.0,2.0,5.0,11.0,15.0,2.0,2.0,2.0,0.0,70.0,20.0,18:00
3461,P1,2022-09-12,Vizela,Estoril,0.0,1.0,A,0.0,1.0,A,2.2,3.3,3.25,20.0,0.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0,cleanP1_2223,22.0,10.0,7.0,2.0,16.0,2.0,11.0,12.0,4.0,4.0,1.0,0.0,65.0,40.0,20:15
3462,P1,2022-09-16,Portimonense,Chaves,1.0,0.0,H,1.0,0.0,H,2.1,3.25,3.5,20.0,4.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0,cleanP1_2223,15.0,17.0,6.0,4.0,9.0,7.0,20.0,15.0,4.0,2.0,0.0,1.0,40.0,45.0,20:15
3463,P1,2022-09-17,Gil Vicente,Rio Ave,2.0,2.0,D,0.0,1.0,A,1.95,3.3,3.8,15.0,5.0,D,1.0,1.0,0.0,4.0,A,-1.0,1.0,cleanP1_2223,18.0,8.0,7.0,5.0,7.0,4.0,14.0,16.0,4.0,6.0,1.0,1.0,65.0,85.0,15:30
3464,P1,2022-09-17,Santa Clara,Pacos Ferreira,1.0,1.0,D,1.0,0.0,H,2.0,3.3,3.75,15.0,5.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0,cleanP1_2223,8.0,7.0,2.0,4.0,5.0,8.0,18.0,16.0,4.0,3.0,0.0,0.0,40.0,30.0,15:30
3465,P1,2022-09-17,Estoril,Porto,1.0,1.0,D,1.0,0.0,H,9.5,5.0,1.3,18.0,5.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0,cleanP1_2223,9.0,19.0,4.0,4.0,4.0,11.0,12.0,19.0,8.0,3.0,1.0,0.0,105.0,30.0,18:00
3466,P1,2022-09-17,Boavista,Sp Lisbon,2.0,1.0,H,1.0,0.0,H,6.5,4.33,1.45,20.0,5.0,H,3.0,0.0,1.0,3.0,H,1.0,1.0,cleanP1_2223,7.0,11.0,3.0,3.0,4.0,9.0,11.0,5.0,3.0,1.0,0.0,0.0,30.0,10.0,20:30
3468,P1,2022-09-18,Benfica,Maritimo,5.0,0.0,H,1.0,0.0,H,1.11,9.0,21.0,18.0,6.0,H,3.0,0.0,5.0,5.0,H,1.0,1.0,cleanP1_2223,23.0,4.0,12.0,1.0,7.0,2.0,16.0,5.0,1.0,3.0,0.0,0.0,10.0,30.0,18:00
3469,P1,2022-09-18,Casa Pia,Famalicao,1.0,0.0,H,0.0,0.0,D,2.37,3.0,3.2,18.0,6.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0,cleanP1_2223,17.0,10.0,6.0,1.0,8.0,4.0,18.0,13.0,1.0,1.0,0.0,0.0,10.0,10.0,18:00
3470,P1,2022-09-18,Sp Braga,Vizela,2.0,0.0,H,0.0,0.0,D,1.3,5.0,9.5,20.0,6.0,H,3.0,0.0,2.0,2.0,D,0.0,0.0,cleanP1_2223,22.0,17.0,10.0,6.0,8.0,4.0,14.0,14.0,6.0,4.0,0.0,0.0,60.0,40.0,20:30
3467,P1,2022-09-18,Arouca,Guimaraes,2.0,2.0,D,1.0,0.0,H,3.0,3.2,2.37,15.0,6.0,D,1.0,1.0,0.0,4.0,H,1.0,1.0,cleanP1_2223,10.0,12.0,6.0,5.0,3.0,6.0,12.0,12.0,6.0,3.0,0.0,0.0,60.0,30.0,15:30
3471,P1,2022-09-30,Sp Lisbon,Gil Vicente,3.0,1.0,H,2.0,0.0,H,1.3,5.0,9.5,19.0,4.0,H,3.0,0.0,2.0,4.0,H,2.0,2.0,cleanP1_2223,16.0,11.0,7.0,4.0,3.0,2.0,9.0,6.0,4.0,1.0,0.0,0.0,40.0,10.0,19:00
3472,P1,2022-09-30,Porto,Sp Braga,4.0,1.0,H,2.0,0.0,H,1.75,3.8,4.0,21.0,4.0,H,3.0,0.0,3.0,5.0,H,2.0,2.0,cleanP1_2223,16.0,9.0,7.0,0.0,6.0,5.0,14.0,17.0,2.0,4.0,0.0,1.0,20.0,65.0,21:15
3475,P1,2022-10-01,Guimaraes,Benfica,0.0,0.0,D,0.0,0.0,D,7.5,5.0,1.36,20.0,5.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0,cleanP1_2223,6.0,6.0,1.0,1.0,5.0,6.0,17.0,22.0,4.0,1.0,0.0,0.0,40.0,10.0,20:30
3473,P1,2022-10-01,Vizela,Portimonense,1.0,0.0,H,1.0,0.0,H,2.15,3.3,3.25,15.0,5.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0,cleanP1_2223,15.0,18.0,6.0,7.0,5.0,9.0,10.0,12.0,3.0,3.0,0.0,0.0,30.0,30.0,15:30
3474,P1,2022-10-01,Chaves,Estoril,1.0,1.0,D,1.0,0.0,H,2.25,3.1,3.2,18.0,5.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0,cleanP1_2223,12.0,14.0,3.0,3.0,4.0,8.0,12.0,15.0,3.0,3.0,0.0,0.0,30.0,30.0,18:00
3478,P1,2022-10-02,Famalicao,Boavista,4.0,0.0,H,2.0,0.0,H,2.2,3.2,3.3,20.0,6.0,H,3.0,0.0,4.0,4.0,H,2.0,2.0,cleanP1_2223,8.0,10.0,4.0,1.0,1.0,5.0,17.0,17.0,1.0,3.0,0.0,0.0,10.0,30.0,20:30
3476,P1,2022-10-02,Rio Ave,Santa Clara,1.0,0.0,H,1.0,0.0,H,2.45,3.2,2.8,15.0,6.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0,cleanP1_2223,6.0,6.0,3.0,1.0,1.0,8.0,11.0,11.0,2.0,3.0,0.0,1.0,20.0,55.0,15:30
3477,P1,2022-10-02,Pacos Ferreira,Arouca,1.0,1.0,D,0.0,0.0,D,2.2,3.2,3.2,18.0,6.0,D,1.0,1.0,0.0,2.0,D,0.0,0.0,cleanP1_2223,6.0,12.0,3.0,4.0,3.0,5.0,16.0,15.0,3.0,2.0,0.0,0.0,30.0,20.0,18:00
3479,P1,2022-10-03,Maritimo,Casa Pia,1.0,2.0,A,1.0,1.0,D,2.75,3.2,2.5,20.0,0.0,A,0.0,3.0,-1.0,3.0,D,0.0,2.0,cleanP1_2223,19.0,10.0,3.0,2.0,10.0,3.0,14.0,19.0,2.0,4.0,1.0,1.0,45.0,65.0,20:15
3480,P1,2022-10-07,Gil Vicente,Estoril,0.0,1.0,A,0.0,0.0,D,2.1,3.4,3.25,20.0,4.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0,cleanP1_2223,12.0,11.0,3.0,3.0,7.0,3.0,22.0,12.0,4.0,4.0,0.0,0.0,40.0,40.0,20:15
3481,P1,2022-10-08,Santa Clara,Sp Lisbon,1.0,2.0,A,0.0,1.0,A,5.75,4.0,1.5,15.0,5.0,A,0.0,3.0,-1.0,3.0,A,-1.0,1.0,cleanP1_2223,9.0,11.0,6.0,3.0,3.0,5.0,11.0,15.0,4.0,3.0,0.0,0.0,40.0,30.0,15:30
3482,P1,2022-10-08,Benfica,Rio Ave,4.0,2.0,H,3.0,1.0,H,1.16,7.0,13.0,18.0,5.0,H,3.0,0.0,2.0,6.0,H,2.0,4.0,cleanP1_2223,32.0,8.0,10.0,3.0,8.0,3.0,3.0,10.0,1.0,2.0,0.0,0.0,10.0,20.0,18:00
3483,P1,2022-10-08,Portimonense,Porto,0.0,2.0,A,0.0,1.0,A,7.0,4.75,1.4,18.0,5.0,A,0.0,3.0,-2.0,2.0,A,-1.0,1.0,cleanP1_2223,12.0,18.0,3.0,7.0,1.0,5.0,12.0,7.0,4.0,2.0,0.0,0.0,40.0,20.0,18:00
3484,P1,2022-10-08,Pacos Ferreira,Guimaraes,0.0,1.0,A,0.0,1.0,A,3.1,3.2,2.3,20.0,5.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0,cleanP1_2223,23.0,11.0,7.0,2.0,14.0,3.0,22.0,17.0,7.0,7.0,2.0,1.0,120.0,95.0,20:30
3486,P1,2022-10-09,Casa Pia,Vizela,0.0,1.0,A,0.0,0.0,D,2.37,3.1,3.0,18.0,6.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0,cleanP1_2223,12.0,8.0,5.0,5.0,8.0,1.0,12.0,15.0,3.0,1.0,0.0,0.0,30.0,10.0,18:00
3485,P1,2022-10-09,Boavista,Maritimo,1.0,1.0,D,1.0,0.0,H,1.9,3.4,4.2,15.0,6.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0,cleanP1_2223,20.0,14.0,5.0,3.0,8.0,8.0,20.0,17.0,2.0,5.0,0.0,0.0,20.0,50.0,15:30
3487,P1,2022-10-09,Sp Braga,Chaves,0.0,1.0,A,0.0,1.0,A,1.28,5.5,9.0,20.0,6.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0,cleanP1_2223,30.0,6.0,5.0,1.0,13.0,1.0,13.0,12.0,6.0,5.0,0.0,0.0,60.0,50.0,20:30
3488,P1,2022-10-10,Arouca,Famalicao,4.0,1.0,H,1.0,1.0,D,2.62,3.25,2.55,20.0,0.0,H,3.0,0.0,3.0,5.0,D,0.0,2.0,cleanP1_2223,14.0,11.0,7.0,5.0,3.0,5.0,17.0,15.0,0.0,4.0,0.0,0.0,0.0,40.0,20:15
3489,P1,2022-10-21,Porto,Benfica,0.0,1.0,A,0.0,0.0,D,2.3,3.25,3.0,20.0,4.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0,cleanP1_2223,11.0,13.0,4.0,4.0,4.0,4.0,14.0,19.0,5.0,7.0,1.0,0.0,75.0,70.0,20:15
3490,P1,2022-10-22,Famalicao,Pacos Ferreira,2.0,1.0,H,1.0,1.0,D,1.66,3.5,4.75,15.0,5.0,H,3.0,0.0,1.0,3.0,D,0.0,2.0,cleanP1_2223,10.0,12.0,2.0,1.0,3.0,8.0,10.0,14.0,2.0,3.0,0.0,0.0,20.0,30.0,15:30
3491,P1,2022-10-22,Estoril,Sp Braga,0.0,2.0,A,0.0,2.0,A,4.5,3.75,1.66,18.0,5.0,A,0.0,3.0,-2.0,2.0,A,-2.0,2.0,cleanP1_2223,4.0,14.0,2.0,7.0,5.0,7.0,16.0,12.0,3.0,1.0,0.0,0.0,30.0,10.0,18:00
3492,P1,2022-10-22,Sp Lisbon,Casa Pia,3.0,1.0,H,0.0,1.0,A,1.28,5.0,9.0,20.0,5.0,H,3.0,0.0,2.0,4.0,A,-1.0,1.0,cleanP1_2223,25.0,10.0,10.0,3.0,7.0,3.0,16.0,15.0,2.0,5.0,0.0,0.0,20.0,50.0,20:30
3496,P1,2022-10-23,Guimaraes,Boavista,3.0,2.0,H,1.0,1.0,D,2.0,3.3,3.5,20.0,6.0,H,3.0,0.0,1.0,5.0,D,0.0,2.0,cleanP1_2223,18.0,4.0,9.0,2.0,9.0,1.0,18.0,19.0,3.0,6.0,0.0,1.0,30.0,85.0,20:30
3495,P1,2022-10-23,Chaves,Gil Vicente,3.0,1.0,H,0.0,1.0,A,2.5,3.4,2.6,18.0,6.0,H,3.0,0.0,2.0,4.0,A,-1.0,1.0,cleanP1_2223,18.0,10.0,9.0,3.0,5.0,1.0,7.0,12.0,1.0,2.0,0.0,1.0,10.0,45.0,18:00
3493,P1,2022-10-23,Maritimo,Arouca,1.0,1.0,D,1.0,1.0,D,2.55,3.1,2.7,15.0,6.0,D,1.0,1.0,0.0,2.0,D,0.0,2.0,cleanP1_2223,16.0,16.0,4.0,5.0,5.0,5.0,13.0,13.0,1.0,3.0,0.0,0.0,10.0,30.0,15:30
3494,P1,2022-10-23,Vizela,Santa Clara,0.0,1.0,A,0.0,0.0,D,1.9,3.3,3.8,15.0,6.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0,cleanP1_2223,18.0,12.0,3.0,2.0,5.0,2.0,14.0,23.0,3.0,5.0,1.0,0.0,55.0,50.0,15:30
3497,P1,2022-10-24,Rio Ave,Portimonense,1.0,0.0,H,1.0,0.0,H,2.45,3.3,2.7,20.0,0.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0,cleanP1_2223,11.0,12.0,4.0,3.0,3.0,2.0,13.0,15.0,3.0,1.0,0.0,1.0,30.0,35.0,20:15
3498,P1,2022-10-28,Pacos Ferreira,Maritimo,0.0,1.0,A,0.0,1.0,A,2.25,3.2,3.3,20.0,4.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0,cleanP1_2223,10.0,16.0,4.0,7.0,6.0,10.0,26.0,12.0,2.0,4.0,0.0,0.0,20.0,40.0,20:15
3499,P1,2022-10-29,Santa Clara,Porto,1.0,1.0,D,0.0,1.0,A,7.5,4.5,1.4,15.0,5.0,D,1.0,1.0,0.0,2.0,A,-1.0,1.0,cleanP1_2223,9.0,15.0,5.0,4.0,5.0,6.0,13.0,13.0,4.0,1.0,0.0,0.0,40.0,10.0,15:30
3500,P1,2022-10-29,Benfica,Chaves,5.0,0.0,H,3.0,0.0,H,1.18,7.0,13.0,18.0,5.0,H,3.0,0.0,5.0,5.0,H,3.0,3.0,cleanP1_2223,18.0,7.0,9.0,2.0,13.0,2.0,16.0,12.0,2.0,2.0,0.0,0.0,20.0,20.0,18:00
3501,P1,2022-10-29,Arouca,Sp Lisbon,1.0,0.0,H,0.0,0.0,D,7.0,4.2,1.45,20.0,5.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0,cleanP1_2223,10.0,21.0,5.0,7.0,4.0,11.0,12.0,6.0,5.0,3.0,0.0,0.0,50.0,30.0,20:30
3505,P1,2022-10-30,Gil Vicente,Sp Braga,0.0,1.0,A,0.0,0.0,D,4.5,3.8,1.72,20.0,6.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0,cleanP1_2223,8.0,14.0,3.0,6.0,5.0,8.0,17.0,16.0,4.0,3.0,0.0,0.0,40.0,30.0,20:30
3504,P1,2022-10-30,Casa Pia,Rio Ave,1.0,0.0,H,0.0,0.0,D,2.0,3.2,3.8,18.0,6.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0,cleanP1_2223,11.0,9.0,2.0,0.0,3.0,4.0,18.0,21.0,2.0,3.0,0.0,0.0,20.0,30.0,18:00
3502,P1,2022-10-30,Boavista,Vizela,2.0,2.0,D,1.0,2.0,A,2.4,3.25,2.87,15.0,6.0,D,1.0,1.0,0.0,4.0,A,-1.0,3.0,cleanP1_2223,12.0,7.0,4.0,5.0,6.0,1.0,8.0,20.0,3.0,7.0,0.0,1.0,30.0,95.0,15:30
3503,P1,2022-10-30,Portimonense,Estoril,1.0,1.0,D,0.0,1.0,A,2.37,3.3,3.0,15.0,6.0,D,1.0,1.0,0.0,2.0,A,-1.0,1.0,cleanP1_2223,23.0,10.0,7.0,5.0,11.0,7.0,22.0,15.0,5.0,7.0,0.0,1.0,50.0,95.0,15:30
3506,P1,2022-10-31,Guimaraes,Famalicao,3.0,2.0,H,1.0,0.0,H,1.95,3.6,3.5,20.0,0.0,H,3.0,0.0,1.0,5.0,H,1.0,1.0,cleanP1_2223,13.0,9.0,6.0,4.0,1.0,7.0,19.0,20.0,4.0,5.0,0.0,0.0,40.0,50.0,20:15
3507,P1,2022-11-04,Gil Vicente,Portimonense,1.0,2.0,A,1.0,1.0,D,2.2,3.25,3.2,20.0,4.0,A,0.0,3.0,-1.0,3.0,D,0.0,2.0,cleanP1_2223,19.0,17.0,6.0,7.0,4.0,3.0,12.0,12.0,2.0,1.0,0.0,0.0,20.0,10.0,20:15
3508,P1,2022-11-05,Vizela,Arouca,0.0,1.0,A,0.0,1.0,A,1.9,3.25,4.5,15.0,5.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0,cleanP1_2223,25.0,7.0,6.0,2.0,11.0,2.0,5.0,14.0,1.0,4.0,0.0,0.0,10.0,40.0,15:30
3509,P1,2022-11-05,Porto,Pacos Ferreira,4.0,0.0,H,3.0,0.0,H,1.12,8.0,21.0,18.0,5.0,H,3.0,0.0,4.0,4.0,H,3.0,3.0,cleanP1_2223,18.0,9.0,7.0,3.0,4.0,6.0,16.0,8.0,2.0,3.0,0.0,0.0,20.0,30.0,18:00
3510,P1,2022-11-05,Sp Lisbon,Guimaraes,3.0,0.0,H,2.0,0.0,H,1.33,5.25,8.0,20.0,5.0,H,3.0,0.0,3.0,3.0,H,2.0,2.0,cleanP1_2223,17.0,3.0,6.0,0.0,11.0,3.0,17.0,10.0,1.0,5.0,0.0,1.0,10.0,75.0,20:30
3513,P1,2022-11-06,Sp Braga,Casa Pia,0.0,1.0,A,0.0,1.0,A,1.4,5.0,7.0,18.0,6.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0,cleanP1_2223,28.0,12.0,8.0,3.0,7.0,1.0,14.0,14.0,2.0,3.0,0.0,0.0,20.0,30.0,18:00
3514,P1,2022-11-06,Estoril,Benfica,1.0,5.0,A,0.0,3.0,A,8.5,5.75,1.3,20.0,6.0,A,0.0,3.0,-4.0,6.0,A,-3.0,3.0,cleanP1_2223,8.0,18.0,3.0,7.0,2.0,11.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,20:30
3512,P1,2022-11-06,Maritimo,Famalicao,0.0,0.0,D,0.0,0.0,D,2.75,3.2,2.55,18.0,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0,cleanP1_2223,17.0,13.0,3.0,3.0,7.0,6.0,19.0,14.0,2.0,2.0,0.0,0.0,20.0,20.0,18:00
3511,P1,2022-11-06,Rio Ave,Boavista,1.0,0.0,H,0.0,0.0,D,2.45,3.1,3.0,15.0,6.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0,cleanP1_2223,7.0,7.0,1.0,1.0,4.0,4.0,11.0,13.0,3.0,2.0,0.0,0.0,30.0,20.0,15:30
3515,P1,2022-11-07,Chaves,Santa Clara,0.0,0.0,D,0.0,0.0,D,2.3,3.25,3.1,20.0,0.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0,cleanP1_2223,13.0,18.0,4.0,2.0,4.0,6.0,12.0,12.0,4.0,4.0,0.0,0.0,40.0,40.0,20:15
3516,P1,2022-11-12,Arouca,Rio Ave,0.0,1.0,A,0.0,0.0,D,2.25,3.2,3.25,18.0,5.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0,cleanP1_2223,11.0,9.0,0.0,5.0,10.0,4.0,12.0,15.0,5.0,4.0,0.0,0.0,50.0,40.0,18:00
3517,P1,2022-11-12,Boavista,Porto,1.0,4.0,A,0.0,1.0,A,8.5,4.75,1.33,20.0,5.0,A,0.0,3.0,-3.0,5.0,A,-1.0,1.0,cleanP1_2223,6.0,24.0,0.0,9.0,5.0,4.0,16.0,15.0,5.0,1.0,1.0,0.0,75.0,10.0,20:30
3518,P1,2022-11-13,Guimaraes,Maritimo,1.0,0.0,H,0.0,0.0,D,1.66,3.6,5.25,15.0,6.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0,cleanP1_2223,12.0,6.0,4.0,3.0,1.0,6.0,12.0,16.0,1.0,2.0,0.0,0.0,10.0,20.0,15:30
3519,P1,2022-11-13,Pacos Ferreira,Vizela,0.0,2.0,A,0.0,0.0,D,3.1,3.2,2.37,15.0,6.0,A,0.0,3.0,-2.0,2.0,D,0.0,0.0,cleanP1_2223,14.0,21.0,5.0,9.0,9.0,7.0,12.0,17.0,1.0,4.0,0.0,0.0,10.0,40.0,15:30
3520,P1,2022-11-13,Benfica,Gil Vicente,3.0,1.0,H,2.0,1.0,H,1.14,8.5,15.0,18.0,6.0,H,3.0,0.0,2.0,4.0,H,1.0,3.0,cleanP1_2223,17.0,4.0,6.0,2.0,6.0,0.0,13.0,12.0,1.0,1.0,0.0,0.0,10.0,10.0,18:00
3521,P1,2022-11-13,Casa Pia,Chaves,1.0,2.0,A,1.0,0.0,H,2.0,3.4,3.75,18.0,6.0,A,0.0,3.0,-1.0,3.0,H,1.0,1.0,cleanP1_2223,14.0,13.0,4.0,4.0,2.0,0.0,15.0,12.0,4.0,1.0,0.0,0.0,40.0,10.0,18:00
3522,P1,2022-11-13,Portimonense,Sp Braga,1.0,2.0,A,1.0,0.0,H,5.0,3.75,1.66,18.0,6.0,A,0.0,3.0,-1.0,3.0,H,1.0,1.0,cleanP1_2223,14.0,22.0,5.0,10.0,2.0,8.0,9.0,8.0,2.0,5.0,0.0,2.0,20.0,100.0,18:00
3523,P1,2022-11-13,Famalicao,Sp Lisbon,1.0,2.0,A,0.0,2.0,A,5.5,3.75,1.65,20.0,6.0,A,0.0,3.0,-1.0,3.0,A,-2.0,2.0,cleanP1_2223,11.0,21.0,2.0,8.0,3.0,5.0,14.0,17.0,4.0,7.0,0.0,0.0,40.0,70.0,20:30
3524,P1,2022-11-14,Santa Clara,Estoril,3.0,1.0,H,2.0,1.0,H,2.25,3.2,3.2,20.0,0.0,H,3.0,0.0,2.0,4.0,H,1.0,3.0,cleanP1_2223,15.0,16.0,9.0,1.0,6.0,7.0,19.0,15.0,3.0,1.0,0.0,0.0,30.0,10.0,20:15
3525,P1,2022-12-23,Rio Ave,Maritimo,1.0,1.0,D,1.0,1.0,D,2.0,3.5,3.8,20.0,4.0,D,1.0,1.0,0.0,2.0,D,0.0,2.0,cleanP1_2223,19.0,8.0,5.0,1.0,5.0,5.0,18.0,19.0,1.0,1.0,0.0,0.0,10.0,10.0,20:15
3527,P1,2022-12-28,Porto,Arouca,5.0,1.0,H,3.0,0.0,H,1.11,8.0,23.0,21.0,2.0,H,3.0,0.0,4.0,6.0,H,3.0,3.0,cleanP1_2223,16.0,8.0,11.0,2.0,5.0,3.0,13.0,14.0,1.0,3.0,0.0,0.0,10.0,30.0,21:15
3526,P1,2022-12-28,Portimonense,Casa Pia,1.0,2.0,A,1.0,1.0,D,2.38,3.1,3.1,19.0,2.0,A,0.0,3.0,-1.0,3.0,D,0.0,2.0,cleanP1_2223,6.0,20.0,2.0,7.0,1.0,11.0,22.0,10.0,4.0,3.0,0.0,0.0,40.0,30.0,19:00
3529,P1,2022-12-29,Sp Lisbon,Pacos Ferreira,3.0,0.0,H,3.0,0.0,H,1.13,8.0,21.0,21.0,3.0,H,3.0,0.0,3.0,3.0,H,3.0,3.0,cleanP1_2223,15.0,6.0,5.0,1.0,4.0,3.0,18.0,14.0,1.0,4.0,1.0,0.0,35.0,40.0,21:15
3528,P1,2022-12-29,Gil Vicente,Santa Clara,1.0,0.0,H,1.0,0.0,H,2.15,3.2,3.5,17.0,3.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0,cleanP1_2223,14.0,10.0,5.0,1.0,4.0,9.0,17.0,14.0,3.0,2.0,0.0,0.0,30.0,20.0,17:00
3530,P1,2022-12-30,Chaves,Famalicao,0.0,2.0,A,0.0,1.0,A,2.5,3.2,2.8,17.0,4.0,A,0.0,3.0,-2.0,2.0,A,-1.0,1.0,cleanP1_2223,19.0,15.0,3.0,6.0,5.0,3.0,18.0,19.0,4.0,5.0,0.0,0.0,40.0,50.0,17:00
3531,P1,2022-12-30,Vizela,Guimaraes,3.0,0.0,H,1.0,0.0,H,2.2,3.25,3.3,19.0,4.0,H,3.0,0.0,3.0,3.0,H,1.0,1.0,cleanP1_2223,9.0,16.0,4.0,3.0,1.0,5.0,18.0,12.0,5.0,3.0,0.0,0.0,50.0,30.0,19:00
3532,P1,2022-12-30,Sp Braga,Benfica,3.0,0.0,H,2.0,0.0,H,4.5,3.8,1.7,21.0,4.0,H,3.0,0.0,3.0,3.0,H,2.0,2.0,cleanP1_2223,15.0,10.0,6.0,3.0,4.0,8.0,11.0,13.0,1.0,3.0,0.0,0.0,10.0,30.0,21:15
3533,P1,2023-01-05,Santa Clara,Sp Braga,0.0,4.0,A,0.0,2.0,A,5.0,3.6,1.65,20.0,3.0,A,0.0,3.0,-4.0,4.0,A,-2.0,2.0,cleanP1_2223,3.0,26.0,0.0,13.0,1.0,6.0,15.0,14.0,1.0,1.0,0.0,0.0,10.0,10.0,20:15
3534,P1,2023-01-06,Benfica,Portimonense,1.0,0.0,H,1.0,0.0,H,1.14,6.0,21.0,19.0,4.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0,cleanP1_2223,27.0,1.0,12.0,0.0,12.0,2.0,11.0,15.0,0.0,2.0,0.0,0.0,0.0,20.0,19:00
3535,P1,2023-01-06,Famalicao,Vizela,2.0,1.0,H,1.0,0.0,H,2.38,3.2,3.0,21.0,4.0,H,3.0,0.0,1.0,3.0,H,1.0,1.0,cleanP1_2223,9.0,7.0,3.0,4.0,6.0,4.0,14.0,11.0,3.0,6.0,0.0,0.0,30.0,60.0,21:15
3537,P1,2023-01-07,Guimaraes,Rio Ave,0.0,0.0,D,0.0,0.0,D,2.0,3.4,3.75,18.0,5.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0,cleanP1_2223,9.0,9.0,2.0,0.0,5.0,2.0,21.0,21.0,3.0,2.0,0.0,0.0,30.0,20.0,18:00
